 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,cell,channel,XMnm,YMnm,NND_other,NNI_other,NND_self,NNI_self,ball_counts,ball_selfcounts
634,d2c2_fullz_trek1.tif:0545-1178,0.016,204.918,110.741,85,53,460,17.685,8.18,17.683,8.179,0.473,A,TREK,17683.0,8179.0,203.5706265648362,63,245.45875417267155,787,2,7
635,d2c2_fullz_trek1.tif:0712-0438,0.019,205.373,96.885,106,62,407,6.577,10.692,6.577,10.693,0.502,A,TREK,6577.0,10693.0,169.941166289984,682,294.72699231661835,644,7,10
636,d2c2_fullz_trek1.tif:0674-0449,0.018,205.744,93.951,309,51,445,6.74,10.117,6.736,10.128,0.486,A,TREK,6736.0,10128.0,64.81512169239521,554,156.60459763365824,282,7,8
637,d2c2_fullz_trek1.tif:0231-0638,0.017,206.263,100.85,113,50,432,9.585,3.467,9.584,3.469,0.497,A,TREK,9584.0,3469.0,377.27046001509314,4,201.94306128213466,9,3,5
638,d2c2_fullz_trek1.tif:0692-0398,0.018,206.709,99.855,121,61,432,5.969,10.386,5.974,10.384,0.506,A,TREK,5974.0,10384.0,135.02962637880623,815,191.67159413955946,162,8,11
639,d2c2_fullz_trek1.tif:0592-0529,0.016,207.338,114.887,76,48,469,7.945,8.884,7.946,8.886,0.473,A,TREK,7946.0,8886.0,90.52071586106685,170,143.558350505987,439,6,4
640,d2c2_fullz_trek1.tif:0598-0298,0.015,207.388,124.519,70,64,523,4.487,8.981,4.486,8.981,0.47,A,TREK,4486.0,8981.0,320.8519907994962,35,368.28250026304534,485,4,8
641,d2c2_fullz_trek1.tif:0848-0713,0.016,207.71,87.322,100,69,380,10.699,12.728,10.7,12.73,0.484,A,TREK,10700.0,12730.0,273.99452549275503,470,737.0027136992102,671,1,1
642,d2c2_fullz_trek1.tif:0407-0150,0.015,207.806,105.259,115,75,453,2.259,6.114,2.256,6.114,0.462,A,TREK,2256.0,6114.0,178.07021087200408,515,257.6198750096739,34,8,10
643,d2c2_fullz_trek1.tif:0407-0089,0.018,213.769,92.103,124,69,409,1.331,6.108,1.333,6.11,0.504,A,TREK,1333.0,6110.0,71.00704190430693,244,341.5391632009424,720,12,9
644,d2c2_fullz_trek1.tif:0666-1032,0.016,214.099,93.113,113,86,407,15.495,9.994,15.496,9.995,0.48,A,TREK,15496.0,9995.0,97.24710792614863,239,250.63519305955418,377,7,10
645,d2c2_fullz_trek1.tif:0732-0436,0.015,214.324,106.474,97,58,444,6.542,10.984,6.537,10.985,0.461,A,TREK,6537.0,10985.0,243.3105012119288,682,136.3084736911099,397,9,12
646,d2c2_fullz_trek1.tif:0516-0435,0.016,214.667,109.807,79,62,449,6.54,7.753,6.533,7.753,0.468,A,TREK,6533.0,7753.0,46.17358552246078,822,154.02921800749363,150,6,6
647,d2c2_fullz_trek1.tif:0555-0121,0.016,216.137,113.269,78,67,484,1.825,8.334,1.826,8.336,0.482,A,TREK,1826.0,8336.0,161.9660458244258,314,375.71931012392747,816,5,4
648,d2c2_fullz_trek1.tif:0501-0352,0.018,217.177,113.064,99,47,487,5.286,7.526,5.281,7.527,0.494,A,TREK,5281.0,7527.0,131.60547101089682,55,156.58863304850706,708,10,13
649,d2c2_fullz_trek1.tif:0739-0298,0.015,217.324,117.258,93,62,507,4.485,11.091,4.485,11.093,0.472,A,TREK,4485.0,11093.0,76.4198926981712,844,405.6168142471414,95,3,3
650,d2c2_fullz_trek1.tif:0528-0633,0.016,217.466,109.295,94,65,468,9.499,7.918,9.5,7.918,0.471,A,TREK,9500.0,7918.0,148.8388390172404,532,211.6341182323871,668,5,7
651,d2c2_fullz_trek1.tif:0472-0959,0.017,217.649,109.971,67,67,444,14.39,7.093,14.39,7.093,0.494,A,TREK,14390.0,7093.0,243.20567427590993,814,277.04151313476467,76,2,8
652,d2c2_fullz_trek1.tif:0574-0626,0.016,217.903,113.014,98,81,490,9.395,8.622,9.396,8.621,0.479,A,TREK,9396.0,8621.0,143.83671297690307,591,187.94946129212502,780,8,9
653,d2c2_fullz_trek1.tif:0578-0055,0.015,220.691,109.056,103,78,476,0.821,8.683,0.82,8.683,0.477,A,TREK,820.0,8683.0,69.72087205421343,830,416.70253178976486,312,4,3
654,d2c2_fullz_trek1.tif:0113-0318,0.016,220.918,107.375,109,70,473,4.784,1.699,4.784,1.702,0.488,A,TREK,4784.0,1702.0,327.5805244516224,522,147.7057886475679,94,3,6
655,d2c2_fullz_trek1.tif:0218-0448,0.017,222.364,100.919,164,76,432,6.733,3.275,6.732,3.276,0.498,A,TREK,6732.0,3276.0,25.96150997149434,352,328.18439938546743,596,6,5
656,d2c2_fullz_trek1.tif:0367-0481,0.017,222.671,95.867,104,60,432,7.217,5.503,7.213,5.505,0.489,A,TREK,7213.0,5505.0,152.3056138164316,281,100.2845950283492,613,7,11
657,d2c2_fullz_trek1.tif:0318-0326,0.015,223.364,111.644,114,63,482,4.894,4.779,4.892,4.78,0.472,A,TREK,4892.0,4780.0,112.16059914247963,287,261.22212769977966,58,8,5
658,d2c2_fullz_trek1.tif:0382-1166,0.015,224.075,130.201,96,68,543,17.508,5.728,17.51,5.727,0.458,A,TREK,17510.0,5727.0,1503.3489282265778,787,488.578550491116,586,0,3
659,d2c2_fullz_trek1.tif:0441-0967,0.016,224.114,109.916,102,72,455,14.513,6.621,14.514,6.621,0.478,A,TREK,14514.0,6621.0,230.63390904201404,447,390.97826026519687,96,3,7
660,d2c2_fullz_trek1.tif:0362-0510,0.012,224.218,129.984,72,56,528,7.659,5.446,7.657,5.444,0.444,A,TREK,7657.0,5444.0,103.81714694596457,73,246.17270360460358,666,5,9
661,d2c2_fullz_trek1.tif:0613-0569,0.017,224.857,110.257,131,63,464,8.547,9.198,8.548,9.199,0.497,A,TREK,8548.0,9199.0,138.52075656738234,702,228.96506283710622,892,8,5
662,d2c2_fullz_trek1.tif:0506-1148,0.015,225.582,115.393,66,66,475,17.23,7.603,17.229,7.605,0.476,A,TREK,17229.0,7605.0,61.204574992397426,74,326.67568014775753,453,5,5
663,d2c2_fullz_trek1.tif:0803-0634,0.015,225.791,118.131,114,78,493,9.523,12.058,9.523,12.058,0.461,A,TREK,9523.0,12058.0,278.6485241303101,83,267.36678926149375,167,3,5
664,d2c2_fullz_trek1.tif:0300-0347,0.015,227.092,139.456,88,39,546,5.202,4.497,5.206,4.498,0.455,A,TREK,5206.0,4498.0,327.9283458318296,134,164.2954655491137,58,6,6
665,d2c2_fullz_trek1.tif:0259-0762,0.016,227.71,107.186,119,77,468,11.442,3.892,11.443,3.892,0.465,A,TREK,11443.0,3892.0,133.79461872586654,655,113.63538181394033,145,4,5
666,d2c2_fullz_trek1.tif:0179-0684,0.017,228.597,103.801,112,81,470,10.265,2.69,10.262,2.691,0.5,A,TREK,10262.0,2691.0,253.85231927244627,324,214.11445537375565,859,5,9
667,d2c2_fullz_trek1.tif:0364-0494,0.016,229.429,122.867,105,62,560,7.413,5.468,7.412,5.468,0.478,A,TREK,7412.0,5468.0,291.2953827303138,73,202.41047403728888,655,6,10
668,d2c2_fullz_trek1.tif:0397-0500,0.014,231.29,140.436,86,70,578,7.511,5.953,7.512,5.953,0.46,A,TREK,7512.0,5953.0,399.6210705155573,657,217.18655575334307,686,4,9
669,d2c2_fullz_trek1.tif:0519-0621,0.021,231.905,96.191,132,72,419,9.332,7.787,9.333,7.788,0.547,A,TREK,9333.0,7788.0,64.13267497929586,840,211.6341182323871,649,5,12
670,d2c2_fullz_trek1.tif:0608-0826,0.015,232.132,120.539,129,58,492,12.4,9.132,12.399,9.13,0.463,A,TREK,12399.0,9130.0,226.52372944131042,618,254.26167623139747,302,3,8
671,d2c2_fullz_trek1.tif:0473-0553,0.015,232.4,131.243,95,72,542,8.295,7.105,8.296,7.104,0.465,A,TREK,8296.0,7104.0,168.71573726241425,127,207.56203891848818,529,9,4
672,d2c2_fullz_trek1.tif:0799-0713,0.014,232.413,118.569,185,70,502,10.699,11.993,10.698,11.993,0.464,A,TREK,10698.0,11993.0,31.622776601683793,143,525.3046734991037,607,1,2
673,d2c2_fullz_trek1.tif:0440-0512,0.016,232.855,116.107,95,66,500,7.69,6.607,7.687,6.608,0.47,A,TREK,7687.0,6608.0,232.36178687555318,714,152.32202729743324,405,6,4
674,d2c2_fullz_trek1.tif:0305-0560,0.017,233.347,139.697,103,48,553,8.403,4.573,8.402,4.573,0.493,A,TREK,8402.0,4573.0,244.29695045169925,627,148.48568954616468,582,6,6
675,d2c2_fullz_trek1.tif:0350-0211,0.016,234.139,116.776,110,58,501,3.181,5.263,3.179,5.263,0.481,A,TREK,3179.0,5263.0,170.53152201279386,439,177.73013250431114,714,7,6
676,d2c2_fullz_trek1.tif:0192-0376,0.013,234.276,134.052,81,81,551,5.647,2.885,5.647,2.885,0.449,A,TREK,5647.0,2885.0,446.90155515504756,328,430.5926148925455,814,1,3
677,d2c2_fullz_trek1.tif:0542-0712,0.016,234.644,138.179,82,55,583,10.691,8.137,10.691,8.136,0.481,A,TREK,10691.0,8135.999999999999,436.85810053151175,13,194.50963986394095,571,5,8
678,d2c2_fullz_trek1.tif:0624-0230,0.016,235.222,128.369,90,74,531,3.451,9.373,3.451,9.374,0.478,A,TREK,3451.0,9374.0,121.60592090848209,304,269.1337957224993,261,5,5
679,d2c2_fullz_trek1.tif:0419-0244,0.022,236.152,101.518,97,70,428,3.671,6.293,3.666,6.294,0.57,A,TREK,3666.0,6294.0,81.00617260431454,226,227.13872413131145,291,5,3
680,d2c2_fullz_trek1.tif:0475-0765,0.02,236.33,112.398,139,80,513,11.473,7.123,11.477,7.128,0.523,A,TREK,11477.0,7128.0,244.00204917172314,79,174.52220489095365,327,5,8
681,d2c2_fullz_trek1.tif:0523-0290,0.016,236.563,95.307,226,38,428,4.36,7.855,4.354,7.858,0.472,A,TREK,4354.0,7858.0,35.0,548,106.4377752492037,498,9,10
682,d2c2_fullz_trek1.tif:0473-0295,0.015,236.862,135.856,118,65,557,4.428,7.096,4.429,7.097,0.463,A,TREK,4429.0,7097.0,314.21330334662787,136,251.6445906432324,241,5,8
683,d2c2_fullz_trek1.tif:0142-0334,0.015,237.418,121.488,130,61,505,5.014,2.14,5.013,2.14,0.472,A,TREK,5013.0,2140.0,136.31214179228496,259,349.90570158258356,94,4,7
684,d2c2_fullz_trek1.tif:0641-0428,0.017,238.461,128.941,97,63,532,6.422,9.627,6.421,9.626,0.489,A,TREK,6421.0,9626.0,6.324555320336759,431,231.93102422918759,477,8,9
685,d2c2_fullz_trek1.tif:0105-0701,0.016,238.671,139.696,81,57,566,10.522,1.575,10.522,1.574,0.481,A,TREK,10522.0,1574.0,502.09262093761146,72,568.2041886505237,183,1,1
686,d2c2_fullz_trek1.tif:0271-0578,0.015,239.061,159.122,84,57,644,8.683,4.067,8.684,4.065,0.468,A,TREK,8684.0,4065.0000000000005,263.10834270315326,503,193.68531178176585,149,6,8
687,d2c2_fullz_trek1.tif:0382-0500,0.013,239.61,157.413,104,54,607,7.503,5.737,7.503,5.736,0.444,A,TREK,7503.0,5736.0,272.9578722074159,73,217.18655575334307,667,5,11
688,d2c2_fullz_trek1.tif:0529-0649,0.018,240.658,125.99,108,52,538,9.743,7.945,9.745,7.946,0.495,A,TREK,9745.0,7946.0,177.00282483621552,532,246.59480935331953,649,5,10
689,d2c2_fullz_trek1.tif:0561-0424,0.015,242.031,143.415,97,57,583,6.372,8.42,6.371,8.42,0.466,A,TREK,6371.0,8420.0,40.11234224026316,415,302.20853727186466,812,5,6
690,d2c2_fullz_trek1.tif:0370-0073,0.018,242.262,113.374,370,76,512,1.095,5.565,1.1,5.568,0.501,A,TREK,1100.0,5568.0,10.198039027185569,335,106.04244433244644,347,7,6
691,d2c2_fullz_trek1.tif:0637-1072,0.018,242.317,103.976,122,67,471,16.099,9.562,16.097,9.564,0.512,A,TREK,16097.000000000002,9564.0,30.59411708155314,261,128.56515857727553,438,9,8
692,d2c2_fullz_trek1.tif:0494-0128,0.023,242.47,119.773,359,69,541,1.933,7.423,1.935,7.428,0.569,A,TREK,1935.0,7428.0,106.85036265731624,601,141.82030884185804,158,11,8
693,d2c2_fullz_trek1.tif:0403-0708,0.014,242.594,121.329,138,80,517,10.636,6.052,10.634,6.051,0.459,A,TREK,10634.0,6051.0,330.60096793566714,596,287.862814548875,825,5,6
694,d2c2_fullz_trek1.tif:0542-0763,0.024,243.271,116.193,112,86,501,11.449,8.136,11.451,8.138,0.604,A,TREK,11451.0,8138.0,77.38862965578342,818,363.4969050762331,322,8,6
695,d2c2_fullz_trek1.tif:0376-0606,0.016,243.875,140.821,68,67,587,9.099,5.642,9.097,5.64,0.479,A,TREK,9097.0,5640.0,98.6154146165801,579,142.77955035648486,744,4,8
696,d2c2_fullz_trek1.tif:0385-0421,0.016,244.275,122.018,157,29,501,6.327,5.78,6.335,5.78,0.47,A,TREK,6335.0,5780.0,192.566871501824,508,100.46392387319938,728,5,7
697,d2c2_fullz_trek1.tif:0697-0195,0.017,244.77,98.644,110,75,437,2.934,10.462,2.93,10.458,0.482,A,TREK,2930.0,10458.0,217.3131381210073,215,134.34656675925888,270,8,9
698,d2c2_fullz_trek1.tif:0355-0582,0.016,245.437,160.79,100,49,645,8.748,5.332,8.75,5.333,0.465,A,TREK,8750.0,5333.0,171.1724276862369,172,281.04270138183625,751,5,6
699,d2c2_fullz_trek1.tif:0713-0872,0.015,246.258,114.161,172,65,510,13.093,10.708,13.09,10.705,0.457,A,TREK,13090.0,10705.0,320.97507691408066,232,124.84390253432484,160,4,6
700,d2c2_fullz_trek1.tif:0391-0296,0.016,246.304,138.629,91,60,566,4.443,5.874,4.441,5.873,0.481,A,TREK,4441.0,5873.0,275.3942628305826,176,205.41908382621125,554,3,5
701,d2c2_fullz_trek1.tif:0793-0520,0.021,246.33,99.033,176,75,436,7.806,11.905,7.803,11.909,0.531,A,TREK,7803.0,11909.0,23.323807579381203,839,181.49655644116226,527,1,4
702,d2c2_fullz_trek1.tif:0509-0156,0.023,246.584,91.883,135,86,453,2.352,7.633,2.351,7.632,0.552,A,TREK,2351.0,7632.0,130.26895255585654,362,155.2707313050338,707,5,9
703,d2c2_fullz_trek1.tif:0398-0729,0.018,246.821,89.819,121,89,404,10.938,5.977,10.935,5.973,0.49,A,TREK,10935.0,5973.0,126.53062870309307,596,165.23922052587878,825,6,7
704,d2c2_fullz_trek1.tif:0382-0455,0.018,247.103,138.121,110,60,598,6.836,5.739,6.841,5.736,0.493,A,TREK,6841.0,5736.0,118.53269591129698,204,155.97756248896826,470,5,10
705,d2c2_fullz_trek1.tif:0470-0129,0.018,247.846,118.373,107,95,513,1.927,7.059,1.929,7.061,0.497,A,TREK,1929.0,7061.0,50.80354318352215,530,282.4075069823747,415,12,8
706,d2c2_fullz_trek1.tif:0316-0576,0.019,248.616,114.794,158,81,531,8.654,4.74,8.654,4.741,0.503,A,TREK,8654.0,4741.0,128.47178678604885,627,215.3369452741447,619,4,6
707,d2c2_fullz_trek1.tif:0630-0356,0.016,249.356,136.938,117,72,560,5.356,9.458,5.357,9.459,0.486,A,TREK,5357.0,9459.0,143.58969322343438,817,276.80498550423545,10,4,5
708,d2c2_fullz_trek1.tif:0505-0146,0.021,249.621,116.977,82,73,508,2.199,7.58,2.204,7.582,0.544,A,TREK,2204.0,7582.0,219.16432191394657,701,155.2707313050338,701,8,7
709,d2c2_fullz_trek1.tif:0496-0343,0.016,249.806,104.539,105,79,475,5.142,7.446,5.143,7.453,0.469,A,TREK,5143.0,7453.0,9.219544457292887,710,135.36986370680884,502,11,11
710,d2c2_fullz_trek1.tif:0785-0334,0.015,253.015,122.875,116,91,541,5.018,11.786,5.018,11.784,0.479,A,TREK,5018.0,11784.0,10.63014581273465,236,268.32815729997475,269,7,4
711,d2c2_fullz_trek1.tif:0347-0226,0.016,253.529,126.477,108,85,549,3.401,5.214,3.404,5.215,0.477,A,TREK,3404.0,5215.0,31.016124838541646,297,230.0630348404541,674,8,6
712,d2c2_fullz_trek1.tif:0746-0336,0.017,254.24,135.005,103,79,570,5.049,11.196,5.047,11.195,0.494,A,TREK,5047.0,11195.0,59.43904440685432,621,152.55163060419906,88,8,7
713,d2c2_fullz_trek1.tif:0517-0864,0.015,255.0,161.721,103,61,640,12.97,7.753,12.97,7.753,0.468,A,TREK,12970.0,7753.0,138.61096637712328,332,172.7917822120022,790,2,6
714,d2c2_fullz_trek1.tif:0296-0259,0.017,255.6,126.96,208,71,531,3.882,4.437,3.885,4.438,0.485,A,TREK,3885.0,4438.0,27.892651361962706,26,324.8876728963412,822,9,5
715,d2c2_fullz_trek1.tif:0341-0204,0.018,256.333,105.87,159,83,484,3.068,5.124,3.067,5.125,0.495,A,TREK,3067.0,5125.0,53.907327887774215,810,177.73013250431114,674,10,8
716,d2c2_fullz_trek1.tif:0478-0871,0.016,256.778,147.035,145,60,613,13.07,7.176,13.07,7.178,0.473,A,TREK,13070.0,7178.0,65.80273550544841,785,155.66630977832037,68,2,6
717,d2c2_fullz_trek1.tif:0500-0232,0.017,256.947,133.135,121,79,536,3.485,7.501,3.484,7.502,0.488,A,TREK,3484.0,7502.0,44.40720662234904,469,206.0218435020908,155,5,4
718,d2c2_fullz_trek1.tif:0567-0586,0.015,259.838,139.346,101,67,559,8.798,8.51,8.796,8.511,0.476,A,TREK,8796.0,8511.0,77.87810988975015,117,287.0017421549911,128,5,4
719,d2c2_fullz_trek1.tif:0902-0355,0.018,263.163,128.044,176,86,552,5.337,13.542,5.335,13.544,0.509,A,TREK,5335.0,13544.0,306.41475160311717,225,405.4552996324009,803,3,2
720,d2c2_fullz_trek1.tif:0476-0187,0.015,264.059,171.267,152,59,697,2.803,7.141,2.806,7.141,0.449,A,TREK,2806.0,7141.0,249.0,679,128.73616430514,92,4,4
721,d2c2_fullz_trek1.tif:0423-0073,0.014,264.164,138.686,130,83,587,1.092,6.351,1.09,6.35,0.448,A,TREK,1090.0,6350.0,139.08630414242805,437,138.3979768638256,66,10,7
722,d2c2_fullz_trek1.tif:0254-0896,0.016,264.342,154.603,201,58,625,13.459,3.81,13.462,3.811,0.485,A,TREK,13462.0,3811.0,72.49827584156743,650,206.90335908341362,547,5,8
723,d2c2_fullz_trek1.tif:0536-0321,0.016,264.739,150.259,569,73,635,4.823,8.052,4.827,8.052,0.471,A,TREK,4827.0,8052.0,124.33824833895625,150,140.0142849854971,478,13,11
724,d2c2_fullz_trek1.tif:0429-0368,0.015,266.507,146.578,121,90,611,5.533,6.436,5.533,6.436,0.47,A,TREK,5533.0,6436.0,182.87700784953805,809,144.61673485458036,40,9,6
725,d2c2_fullz_trek1.tif:0634-0538,0.016,268.057,135.547,97,90,576,8.085,9.518,8.086,9.518,0.477,A,TREK,8086.0,9518.0,52.20153254455329,611,516.6120401229534,152,7,5
726,d2c2_fullz_trek1.tif:0457-0411,0.016,269.153,155.628,97,77,627,6.167,6.863,6.169,6.864,0.479,A,TREK,6169.0,6864.0,10.04987562112089,444,398.503450424209,810,9,4
727,d2c2_fullz_trek1.tif:0352-0788,0.014,269.656,145.651,135,82,601,11.835,5.282,11.835,5.283,0.46,A,TREK,11835.0,5283.0,184.74306482247175,111,307.1042168385188,842,3,4
728,d2c2_fullz_trek1.tif:0571-1125,0.017,271.96,139.921,140,73,591,16.894,8.571,16.893,8.572,0.485,A,TREK,16893.0,8572.0,60.60528029800704,685,269.3120866207085,69,4,6
729,d2c2_fullz_trek1.tif:0382-0428,0.018,273.288,105.746,151,108,508,6.431,5.738,6.428,5.742,0.495,A,TREK,6428.0,5742.0,273.99452549275503,508,100.46392387319938,695,3,7
730,d2c2_fullz_trek1.tif:0495-0204,0.016,273.606,134.022,159,92,572,3.07,7.432,3.067,7.432,0.48,A,TREK,3067.0,7432.0,150.94369811290565,52,342.96501279285036,92,4,5
731,d2c2_fullz_trek1.tif:0581-0464,0.017,273.961,127.395,168,84,535,6.966,8.727,6.962,8.725,0.495,A,TREK,6962.0,8725.0,58.137767414994535,494,139.5564401953561,80,7,8
732,d2c2_fullz_trek1.tif:0512-0477,0.017,273.973,166.128,98,69,683,7.166,7.686,7.166,7.685,0.481,A,TREK,7166.0,7685.0,369.8229306032821,106,460.3791915367157,193,4,3
733,d2c2_fullz_trek1.tif:0160-0191,0.019,274.548,147.208,133,81,641,2.869,2.402,2.871,2.4,0.513,A,TREK,2871.0,2400.0,710.2112361825881,194,424.3642303493545,74,0,2
734,d2c2_fullz_trek1.tif:0532-0794,0.016,274.708,150.672,93,83,638,11.928,7.982,11.929,7.982,0.479,A,TREK,11929.0,7982.0,48.104053883222775,793,148.03377992877165,93,7,7
735,d2c2_fullz_trek1.tif:0746-0508,0.018,275.45,132.531,208,80,556,7.632,11.197,7.637,11.197,0.501,A,TREK,7637.0,11197.0,128.00390619039717,315,296.0675598575433,274,9,4
736,d2c2_fullz_trek1.tif:0623-0641,0.014,275.903,154.85,114,79,633,9.626,9.349,9.627,9.348,0.448,A,TREK,9627.0,9348.0,112.43220179290273,294,125.2078272313676,493,10,10
737,d2c2_fullz_trek1.tif:0616-0201,0.017,276.829,152.583,115,90,644,3.019,9.248,3.02,9.249,0.494,A,TREK,3020.0,9249.0,52.80151512977634,531,313.1980204279714,323,6,7
738,d2c2_fullz_trek1.tif:0241-0774,0.017,277.365,146.615,428,97,622,11.618,3.626,11.62,3.624,0.49,A,TREK,11620.0,3624.0,328.42046221269464,655,232.1120419107979,145,6,7
739,d2c2_fullz_trek1.tif:0757-0427,0.023,277.69,120.642,174,104,580,6.411,11.37,6.409,11.369,0.552,A,TREK,6409.0,11369.0,92.59049627256569,660,197.0101520226813,238,9,9
740,d2c2_fullz_trek1.tif:0504-0720,0.015,278.47,164.152,89,77,660,10.808,7.566,10.808,7.565,0.472,A,TREK,10808.0,7565.0,54.644304369257,670,166.93112352104984,147,4,7
741,d2c2_fullz_trek1.tif:0463-0460,0.019,278.718,114.384,181,101,543,6.907,6.946,6.905,6.946,0.53,A,TREK,6905.0,6946.0,61.5223536610881,420,240.05207768315609,888,8,4
742,d2c2_fullz_trek1.tif:0559-0520,0.015,278.727,187.857,121,58,744,7.815,8.385,7.814,8.387,0.478,A,TREK,7814.0,8387.0,242.33241632105182,602,209.2295390235327,263,7,7
743,d2c2_fullz_trek1.tif:0324-0225,0.015,278.938,149.487,107,97,628,3.382,4.866,3.382,4.866,0.466,A,TREK,3382.0,4866.0,216.39316070523117,432,260.2249027283899,151,10,8
744,d2c2_fullz_trek1.tif:0482-0582,0.016,280.145,182.59,195,71,723,8.733,7.239,8.734,7.238,0.478,A,TREK,8734.0,7238.0,207.23416706711276,27,313.7004941022567,73,10,10
745,d2c2_fullz_trek1.tif:0367-0601,0.016,280.437,160.591,145,79,660,9.026,5.514,9.028,5.515,0.474,A,TREK,9028.0,5515.0,63.97655820689325,579,142.77955035648486,694,4,8
746,d2c2_fullz_trek1.tif:0693-1058,0.018,281.494,148.843,120,83,621,15.89,10.395,15.89,10.395,0.503,A,TREK,15890.0,10395.0,328.4448203275552,495,180.9447429465692,497,6,7
747,d2c2_fullz_trek1.tif:0656-0860,0.017,284.0,140.067,113,108,599,12.909,9.846,12.909,9.845,0.481,A,TREK,12909.0,9845.0,100.18482919085105,750,338.58676879051256,132,11,3
748,d2c2_fullz_trek1.tif:0790-0358,0.018,284.203,180.295,275,62,714,5.377,11.87,5.377,11.87,0.499,A,TREK,5377.0,11870.0,64.07027391856539,553,237.9012400135821,269,6,4
749,d2c2_fullz_trek1.tif:0653-1050,0.017,284.234,174.515,119,73,697,15.763,9.801,15.762,9.801,0.494,A,TREK,15762.0,9801.0,222.9102958591191,594,203.15757431117353,815,5,9
750,d2c2_fullz_trek1.tif:0244-0601,0.016,285.141,172.924,129,85,711,9.019,3.669,9.019,3.669,0.479,A,TREK,9019.0,3669.0,271.15493725912495,592,279.8035024798653,441,3,6
751,d2c2_fullz_trek1.tif:0436-0126,0.016,287.338,175.661,92,87,728,1.895,6.537,1.895,6.537,0.478,A,TREK,1895.0,6537.0,195.47378340841516,433,199.96499693696396,358,11,11
752,d2c2_fullz_trek1.tif:0341-0570,0.015,287.394,214.242,84,60,861,8.562,5.124,8.561,5.125,0.462,A,TREK,8561.0,5125.0,55.97320787662612,398,281.04270138183625,697,5,6
753,d2c2_fullz_trek1.tif:0488-0276,0.016,287.918,130.337,88,67,574,4.149,7.327,4.148,7.333,0.46,A,TREK,4148.0,7333.0,59.93329625508679,351,113.56936206565572,760,9,11
754,d2c2_fullz_trek1.tif:0400-1195,0.017,288.714,157.943,243,97,644,17.934,6.016,17.935,6.016,0.493,A,TREK,17935.0,6016.0,1108.886378309338,153,222.73302404448245,436,0,5
755,d2c2_fullz_trek1.tif:0938-0691,0.015,289.866,171.939,147,81,702,10.376,14.074,10.376,14.073,0.473,A,TREK,10376.0,14073.0,251.40007955448223,221,511.237713788801,766,4,3
756,d2c2_fullz_trek1.tif:0077-0416,0.019,290.267,159.333,124,68,673,6.243,1.164,6.243,1.166,0.517,A,TREK,6243.0,1166.0,95.2732911156112,64,194.65867563507155,38,10,6
757,d2c2_fullz_trek1.tif:0721-0931,0.019,290.628,157.708,98,78,637,13.974,10.823,13.976,10.823,0.522,A,TREK,13976.0,10823.0,82.38931969618392,728,189.08463713374496,239,4,9
758,d2c2_fullz_trek1.tif:0826-0818,0.014,291.311,166.253,128,77,667,12.28,12.402,12.28,12.402,0.454,A,TREK,12280.0,12402.0,258.11818998280614,2,258.8532402733255,590,2,3
759,d2c2_fullz_trek1.tif:0390-0602,0.018,292.218,178.577,111,75,714,9.04,5.856,9.039,5.858,0.502,A,TREK,9039.0,5858.0,308.13146544940844,424,225.58368735349637,694,7,6
760,d2c2_fullz_trek1.tif:0191-0701,0.018,293.098,140.098,128,87,596,10.515,2.865,10.516,2.867,0.514,A,TREK,10516.0,2867.0,10.770329614269007,731,217.0829334609241,617,3,6
761,d2c2_fullz_trek1.tif:0493-0270,0.018,293.577,162.604,118,67,681,4.057,7.41,4.061,7.406,0.506,A,TREK,4061.0,7406.0,63.89053137985315,351,113.56936206565572,752,9,11
762,d2c2_fullz_trek1.tif:0586-0826,0.016,293.8,181.542,79,66,722,12.404,8.794,12.405,8.797,0.462,A,TREK,12405.0,8797.0,307.68327871367984,329,273.3386178350948,629,3,7
763,d2c2_fullz_trek1.tif:0762-0491,0.021,294.903,169.897,96,79,731,7.367,11.453,7.369,11.451,0.546,A,TREK,7369.0,11451.0,40.311288741492746,293,369.2424677633926,734,7,5
764,d2c2_fullz_trek1.tif:0279-0898,0.017,295.714,156.007,103,74,639,13.487,4.189,13.488,4.189,0.507,A,TREK,13488.0,4189.0,310.9340766143203,526,308.09901006007794,157,6,8
765,d2c2_fullz_trek1.tif:0480-0106,0.015,296.522,173.659,124,81,730,1.598,7.199,1.599,7.2,0.472,A,TREK,1599.0,7200.0,142.90206436577463,542,358.0796000891422,704,12,4
766,d2c2_fullz_trek1.tif:0698-0460,0.024,296.81,172.149,132,60,773,6.916,10.474,6.917,10.472,0.589,A,TREK,6917.0,10472.0,211.43556938225885,636,285.1192732875138,382,6,8
767,d2c2_fullz_trek1.tif:0963-0668,0.016,297.986,176.319,82,76,716,10.035,14.452,10.034,14.453,0.49,A,TREK,10034.0,14453.0,184.3529224069963,65,458.43320124092236,457,5,3
768,d2c2_fullz_trek1.tif:0222-0757,0.019,298.477,156.521,232,83,662,11.375,3.328,11.374,3.329,0.519,A,TREK,11374.0,3329.0,73.49829930005184,120,227.05505940189926,769,5,5
769,d2c2_fullz_trek1.tif:0495-1099,0.014,298.651,137.671,460,73,590,16.493,7.424,16.487,7.427,0.444,A,TREK,16487.0,7427.0,254.27544120500508,460,119.54078801814885,395,3,9
